csv_name,column_name,type,required,min,max,allowed_values,foreign_key,notes
year_zero/nfl_awards.csv,source_table,string,1,,,,,Original source table name.
year_zero/nfl_awards.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/nfl_awards.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/nfl_awards.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/nfl_awards.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/nfl_contracts.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/nfl_contracts.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/nfl_contracts.csv,source_table,string,1,,,,,Original source table name.
year_zero/nfl_contracts.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/nfl_contracts.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/nfl_contracts.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/nfl_contracts.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/nfl_free_agents.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/nfl_free_agents.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/nfl_free_agents.csv,source_table,string,1,,,,,Original source table name.
year_zero/nfl_free_agents.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/nfl_free_agents.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/nfl_free_agents.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/nfl_free_agents.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/nfl_practice_squad.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/nfl_practice_squad.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/nfl_practice_squad.csv,source_table,string,1,,,,,Original source table name.
year_zero/nfl_practice_squad.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/nfl_practice_squad.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/nfl_practice_squad.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/nfl_practice_squad.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/nfl_reserve_status.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/nfl_reserve_status.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/nfl_reserve_status.csv,source_table,string,1,,,,,Original source table name.
year_zero/nfl_reserve_status.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/nfl_reserve_status.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/nfl_reserve_status.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/nfl_reserve_status.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/nfl_rosters.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/nfl_rosters.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/nfl_rosters.csv,source_table,string,1,,,,,Original source table name.
year_zero/nfl_rosters.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/nfl_rosters.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/nfl_rosters.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/nfl_rosters.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/nfl_team_strength.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/nfl_team_strength.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/nfl_team_strength.csv,source_table,string,1,,,,,Original source table name.
year_zero/nfl_team_strength.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/nfl_team_strength.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/nfl_team_strength.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/nfl_team_strength.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/scouting.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/scouting.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/scouting.csv,source_table,string,1,,,,,Original source table name.
year_zero/scouting.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/scouting.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/scouting.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/scouting.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/transfer_portal.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/transfer_portal.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/transfer_portal.csv,source_table,string,1,,,,,Original source table name.
year_zero/transfer_portal.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/transfer_portal.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/transfer_portal.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/transfer_portal.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/transfer_repair.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/transfer_repair.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/transfer_repair.csv,source_table,string,1,,,,,Original source table name.
year_zero/transfer_repair.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/transfer_repair.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/transfer_repair.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/transfer_repair.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/udfa.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/udfa.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/udfa.csv,source_table,string,1,,,,,Original source table name.
year_zero/udfa.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/udfa.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/udfa.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/udfa.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
year_zero/year_zero_core.csv,domain,string,1,,,,,Year Zero bundle subsystem domain.
year_zero/year_zero_core.csv,source_file,string,1,,,,,Original detailed Year Zero source CSV filename.
year_zero/year_zero_core.csv,source_table,string,1,,,,,Original source table name.
year_zero/year_zero_core.csv,record_category,string,1,,,runtime_tuning|weight_distribution|modifier|rule|target|definition|algorithm|example|research_basis|debug_schema|validation_target,,Bundled record category.
year_zero/year_zero_core.csv,source_row,integer,1,1,,,,Original source row number.
year_zero/year_zero_core.csv,row_key,string,1,,,,,Stable bundled row key.
year_zero/year_zero_core.csv,payload_json,json,1,,,,,Original detailed source row encoded as JSON.
